name,mass,radius,right_ascension,declination,distance
HAT-P-7 b,1.709,1.4588,292.24583333333334,47.96944444444445,320.0
DMPP-4 b,0.03839,0.315,293.58333333333337,51.23583333333333,25.3284
Kepler-1936 b,0.032,0.282,290.7291666666667,44.836111111111116,871.096
KELT-8 b,0.867,1.86,283.30551749999995,24.127382555555556,236.0
TOI-3331 A b,2.27,1.158,271.325,-33.89277777777777,217.193
WASP-127 b,0.18,1.37,160.55868124999998,-2.164927833333333,160.2
TOI-470 b,0.0546,0.387,94.00833333333334,-24.968611111111112,130.46
KMT-2019-BLG-0953L b,0.04877,0.362,269.3375,-27.325277777777778,7200.0
HATS-7 b,0.12,0.563,208.85694541666666,-20.79229927777778,257.0
WASP-13 b,0.5,1.407,140.10297624999998,33.88241658333333,155.0
HATS-13 b,0.543,1.212,316.9614629166667,-25.903323944444445,476.0
TOI-1693 b,0.0088,0.1258,90.30833333333332,34.77305555555555,30.8
Kepler-1922 b,0.0184,0.204,292.32916666666665,37.996944444444445,1344.29
TOI-622 b,0.303,0.824,125.30416666666666,-45.51583333333333,123.297
TOI-1268 b,0.29,0.82,198.38750000000002,62.30555555555555,110.0
TOI-237 b,0.009,0.1285,353.2416666666667,-28.585,38.11
Kepler-1821 b,0.0228,0.231,294.525,49.8725,799.699
WASP-121 b,1.183,1.807,107.60025250000001,-38.902619305555554,270.0
HD 16905 b,9.07864,1.12,40.0125,-60.644999999999996,39.7401
WASP-15 b,0.542,1.428,208.92796625,-31.84038466666667,308.0
Kepler-1717 b,0.029,0.267,295.21250000000003,49.56222222222222,1008.79
WASP-158 b,2.79,1.07,4.14633875,-9.023583916666666,1136.0
HD 107148 c,0.0626,0.42,184.80416666666665,-2.68,49.4156
HD 107148 b,0.21,0.856,184.80416666666665,-2.68,49.4156
Kepler-50 b,0.015963,0.155832,288.1008870833333,50.03371411111111,269.79
Kepler-50 c,0.026041,0.1977527,288.1008870833333,50.03371411111111,269.79
K2-357 b,0.042,0.332,131.9375,16.328888888888887,517.687
TOI-1266 b,0.04248,0.211,197.9981675,65.8338065,36.05
TOI-1266 c,0.00692,0.139,197.9981675,65.8338065,36.05
Kepler-1835 b,0.0385,0.315,280.31666666666666,43.98555555555556,1404.38
HD 152843 b,0.03637,0.3042,253.78481708333334,20.491331583333334,107.898
TOI-125 b,0.02989,0.243,23.595833333333335,-65.32416666666666,111.4
TOI-125 c,0.02086,0.246,23.595833333333335,-65.32416666666666,111.4
TOI-125 d,0.04279,0.261,23.595833333333335,-65.32416666666666,111.4
OGLE-2018-BLG-1367L b,0.95,1.23,269.7541666666667,-28.831666666666667,5370.0
EPIC 201912552 b,0.02504,0.2123,172.56049000000002,7.588404777777778,34.0
TOI-715 b,0.00951,0.138,113.85416666666667,-72.4225,42.4048
WASP-98 b,0.83,1.1,58.42883583333333,-33.671781805555554,284.1
Kepler-26 b,0.016097,0.26792,284.94100291666666,46.56651055555555,482.39
Kepler-26 c,0.019492,0.26792,284.94100291666666,46.56651055555555,482.39
CoRoT-21 b,2.26,1.3,101.05262583333334,0.29916305555555556,1398.8
HAT-P-13 b,0.85,1.28,129.88253041666667,47.352021,214.0
WASP-133 b,1.16,1.21,314.57537333333335,-34.20341308333334,547.0
HIP 97166 b,0.063,0.2444,296.2443283333333,74.06273702777777,66.08
TOI-2427 b,0.0129,0.161,52.291666666666664,-30.636944444444442,28.5
HATS-27 b,0.53,1.5,193.55254541666667,-45.58777777777778,840.0
HD 184010 d,0.45,1.28,292.84166666666664,26.61722222222222,60.7993
HD 184010 b,0.31,1.08,292.84166666666664,26.61722222222222,60.7993
HD 184010 c,0.3,1.06,292.84166666666664,26.61722222222222,60.7993
TOI-1670 b,0.0434,0.1838,259.01666666666665,72.16111111111111,165.72
TOI-1670 c,0.63,0.987,259.01666666666665,72.16111111111111,165.72
HAT-P-26 b,0.059,0.565,213.15638708333333,4.060032666666666,134.0
WASP-74 b,0.95,1.56,304.53883708333336,-0.9242749166666667,120.0
L 363-38 b,0.01469,0.179,10.854166666666666,-40.70472222222222,10.2295
TOI-269 b,0.0277,0.2471,75.84583333333333,-53.82222222222222,57.023
CoRoT-11 b,2.49,1.39,280.68729125,5.937681138888889,560.0
WASP-32 b,3.6,1.19,3.9616987500000005,1.2004407777777777,278.2
TOI-206 b,0.0069,0.116,73.73720833333334,-61.47763055555556,47.7
CoRoT-4 b,0.72,1.19,102.19463875,0.6727693055555555,741.6
TOI-4463 A b,0.794,1.183,279.35833333333335,18.729999999999997,173.117
Kepler-1934 b,0.00221,0.081,290.9208333333333,37.28722222222222,428.514
WASP-178 b,1.66,1.81,227.2703875,-41.29505858333333,418.0
WASP-42 b,0.5,1.08,192.98149166666664,-41.926362527777776,160.0
K2-393 b,0.0193,0.21,348.5166666666667,0.08222222222222222,265.914
TOI-628 b,6.33,1.06,99.2625,1.7674999999999998,178.5
CoRoT-23 b,2.8,1.05,279.78266874999997,4.357787388888888,600.0
2M 0746+20 b,30.0,0.97,116.67734166666666,20.00893888888889,12.21
HD 199509 b,0.136,0.663,317.3458333333333,-81.9725,24.3056
HD 332231 b,0.244,0.867,306.7413245833333,33.74445127777778,80.85
KMT-2021-BLG-1391L b,0.01432,0.176,270.68333333333334,-27.939444444444444,5720.0
Kepler-93 b,0.0126,0.1319,291.4182866666667,38.67233647222222,96.7
WASP-82 b,1.24,1.67,72.66066083333332,1.8939176944444445,200.0
Kepler-277 b,0.27619,0.2661,286.58315708333333,39.07718377777778,951.43
Kepler-277 c,0.20856,0.3062,286.58315708333333,39.07718377777778,951.43
WASP-185 b,0.98,1.25,214.05964,-18.45771988888889,275.0
TOI-2411 b,0.0123,0.1499,20.925,-7.298611111111111,59.5
WASP-147 b,0.275,1.115,359.19153624999996,-21.846798444444445,426.0
TOI-122 b,0.0277,0.2427,332.9458333333333,-57.05500000000001,62.23
TOI-481 b,1.53,0.99,110.51248083333333,-56.61511127777778,180.29
HATS-11 b,0.85,1.51,289.40075,-21.6100775,906.0
WASP-193 b,0.139,1.464,164.34999999999997,-28.002777777777776,362.087
K2-141 b,0.01598,0.135,350.9165458333333,-0.8107081388888888,61.98
K2-141 c,0.02328,0.624,350.9165458333333,-0.8107081388888888,61.98
HD 185603 b,3.518,1.735,294.6613966666667,31.21922658333333,137.0
KELT-18 b,1.18,1.57,216.52399125,59.444246888888884,331.0
HD 95086 b,4.4,1.32,164.26258958333332,-67.33265366666666,83.8
CoRoT-26 b,0.52,1.26,279.75049375,6.969814,1670.0
Kepler-1982 b,0.0012,0.077,287.4083333333333,39.65861111111111,558.855
TOI-1235 b,0.02174,0.155,152.21666666666667,69.27666666666667,39.63
HD 125271 b,11.05674,1.11,216.64583333333334,-80.54583333333333,39.3466
WASP-78 b,1.16,1.75,63.756267916666665,-21.88358225,550.0
K2-265 b,0.02058,0.153,342.031515,-13.505321583333334,139.22
TOI-532 b,0.1935,0.5192,85.08004166666667,11.562633333333334,134.61
Kepler-76 b,2.01,1.36,294.1921208333334,39.61898352777778,842.886
K2-351 b,0.022,0.227,206.6541666666667,-10.194999999999999,694.734
TOI-2583 A b,0.25,1.29,272.26666666666665,45.33694444444445,566.189
HD 22946 d,0.0836,0.233,54.82083333333333,-41.23694444444445,62.7792
HD 22946 b,0.04314,0.122,54.82083333333333,-41.23694444444445,62.7792
HD 22946 c,0.03058,0.208,54.82083333333333,-41.23694444444445,62.7792
TOI-4308 b,0.0202,0.216,327.7541666666667,-42.4375,108.932
HD 144899 b,0.064,0.425,242.57083333333338,-46.085277777777776,115.665
Kepler-1981 b,0.197,0.84,287.975,38.74027777777778,659.395
L 98-59 b,0.0013,0.0758,122.53333333333333,-67.68694444444445,10.623
L 98-59 c,0.00698,0.12356,122.53333333333333,-67.68694444444445,10.623
L 98-59 d,0.0061,0.1357,122.53333333333333,-67.68694444444445,10.623
HATS-14 b,1.07,1.04,313.21547,-24.31266697222222,513.0
TOI-954 b,0.174,0.852,61.94166666666666,-24.79111111111111,235.74
WASP-109 b,0.91,1.443,232.05508916666668,-15.589260944444444,330.0
HD 331093 b,1.5,1.21,295.6200866666667,31.740397194444444,50.1928
HD 29985 b,5.91997,1.14,70.52083333333334,-32.07888888888889,31.2707
Kepler-1978 b,0.0239,0.268,286.0083333333333,38.00944444444445,865.512
EPIC 220504338 b,1.28,0.91,19.449294166666665,6.702222222222223,553.4
CoRoT-1 b,1.03,1.49,102.079885,-2.8978582222222222,460.0
HATS-6 b,0.319,0.998,88.14681916666667,-18.968341527777778,172.6
WASP-21 b,0.276,1.162,347.49272249999996,18.396078444444445,230.0
K2-347 b,0.0201,0.215,126.37083333333334,23.297500000000003,320.336
TOI-1728 b,0.08426,0.451,120.6125,64.79694444444445,60.8
WASP-22 b,0.588,1.158,52.818028749999996,-22.180321777777777,300.0
CoRoT-20 b,4.3,0.84,97.7204260022,0.22690513106166668,864.0
KOI-523 b,0.01837,0.312,286.0471191666667,45.05320825,1387.37
KOI-523 c,0.04625,0.779,286.0471191666667,45.05320825,1387.37
WASP-94 A b,0.452,1.72,313.78333333333336,-33.864444444444445,180.0
CoRoT-22 b,0.0383853003178,0.435365216104,280.6671304166666,6.219162055555556,592.0
Kepler-1711 b,0.0137,0.172,298.1791666666667,42.23694444444445,590.268
EPIC 216468514 b,0.84,1.44,284.98538375000004,-21.706598666666665,698.1
Kepler-94 b,0.034099,0.319867,281.1947670833333,47.497151861111114,223.0
TOI-2257 b,0.0179,0.19574,194.74166666666667,77.66166666666668,57.7911
HIP 948 b,20.6,1.08,2.9291666666666667,-38.769444444444446,34.8523
K2-105 b,0.094,0.32,125.42026750000001,13.497533166666665,220.0
Kepler-1738 b,0.0263,0.252,296.1333333333334,47.43888888888888,1302.87
Kepler-1969 b,0.0109,0.15,294.7833333333333,49.49194444444444,1204.54
HIP 65 A b,3.213,2.03,0.1875,-53.16916666666666,61.89
HATS-55 b,0.921,1.251,114.28341375000001,-31.24457897222222,620.7
Kepler-424 b,1.03,0.89,298.62493916666665,48.577444972222224,661.72
HAT-P-53 b,1.484,1.318,21.871102083333334,38.968127611111115,719.0
WASP-36 b,2.279,1.269,131.58040708333334,-7.973052055555556,450.0
Kepler-1954 b,0.0123,0.161,298.00416666666666,43.35472222222222,1373.83
Lupus-TR 3b,0.81,0.89,232.57791666666668,-41.02180555555555,2000.0
Kepler-1884 b,0.0124,0.162,296.74583333333334,43.04555555555555,1443.09
WASP-114 b,1.769,1.339,327.66572041666666,10.462975305555554,460.0
GJ 1132 b,0.00522,0.101,153.71574291666664,-46.84328063888889,12.62
K2-369 b,0.00717,0.117,329.72499999999997,-9.125,185.55
2MASS J0459-2853,8.0,1.32,14.751458333333332,-27.105652777777777,38.0
Kepler-1710 b,0.0325,0.285,291.68333333333334,37.75138888888889,305.193
HATS-71 b,0.45,1.08,15.551171666666669,-60.243983388888886,140.8
BD+45 564 b,1.36,1.21,32.9453275,45.92424958333333,53.622
KELT-4A b,0.902,1.699,157.06254583333333,25.573194444444443,210.0
WASP-84 b,0.7,0.975,131.10709666666668,1.8600295833333333,125.0
K2-266 b,0.0343,0.294,157.9354404166667,0.9375745277777778,77.16
K2-266 c,0.00091,0.063,157.9354404166667,0.9375745277777778,77.16
K2-266 d,0.028,0.261,157.9354404166667,0.9375745277777778,77.16
K2-266 e,0.04499,0.244,157.9354404166667,0.9375745277777778,77.16
HD 137496 b,0.01271,0.1169,231.74196166666667,-15.491200416666667,155.9843
K2-383 b,0.00965,0.14,282.0083333333333,-17.620555555555555,203.788
EPIC 228735255 b,1.019,1.095,188.13734666666667,-8.392362277777778,340.24
K2-381 c,0.0147,0.178,288.025,-20.9925,145.701
K2-381 d,0.011,0.151,288.025,-20.9925,145.701
K2-381 b,0.00396,0.096,288.025,-20.9925,145.701
OGLE-TR-113 b,1.26,1.051,163.10117,-60.55309838888889,1500.0
K2-405 b,0.0596,0.408,164.37499999999997,12.535555555555556,197.234
KMT-2019-BLG-1216L b,0.094,0.533,268.4791666666667,-34.86333333333334,2740.0
HD 56957 b,5.95712,1.14,109.325,-39.34388888888889,61.4925
Kepler-13 A b,9.28,1.51,286.97128000000004,46.86832027777778,530.0
HAT-P-34 b,3.328,1.197,303.19536125,18.104833305555555,257.0
NGTS-15 b,0.751,1.1,73.35416666666666,-31.19972222222222,791.0
K2-384 b,0.00398,0.096,20.5,0.7508333333333334,82.6603
K2-384 c,0.00572,0.106,20.5,0.7508333333333334,82.6603
K2-384 e,0.00747,0.12,20.5,0.7508333333333334,82.6603
K2-384 f,0.0175,0.198,20.5,0.7508333333333334,82.6603
K2-384 d,0.00792,0.124,20.5,0.7508333333333334,82.6603
HD 73583 b,0.031,0.2525,129.688585,-12.743308083333334,31.6
HD 73583 c,0.0302,0.2114,129.688585,-12.743308083333334,31.6
Kepler-8 b,0.59,1.42,281.28812041666663,42.45108097222222,1330.0
Kepler-128 b,0.00409,0.10298,282.49222625,43.98019272222223,368.14
Kepler-128 c,0.00472,0.10298,282.49222625,43.98019272222223,368.14
HAT-P-52 b,0.818,1.009,42.72166791666667,29.02236738888889,364.9
HATS-39 b,0.63,1.57,112.41921166666667,-28.06210536111111,773.0
TOI-5205 b,1.08,1.03,313.77083333333337,24.361111111111114,86.4493
TOI-1075 b,0.013,0.1534,309.9708333333333,-64.55055555555555,61.5
HAT-P-12 b,0.211,0.959,209.389445,43.49350069444444,142.5
EPIC 201505350 c,0.05,0.434,174.96033500000001,0.6035770277777778,291.0
EPIC 201505350 b,0.138,0.691,174.96033500000001,0.6035770277777778,291.0
CoRoT-30 b,2.9,1.009,277.6011820833333,6.835934833333333,960.0
Kepler-607 c,0.0253,0.246,291.0583333333333,44.632222222222225,519.122
Kepler-607 b,0.00186,0.078,291.0583333333333,44.632222222222225,519.122
HAT-P-16 b,4.193,1.19,9.575,42.463055555555556,235.0
OGLE-TR-132 b,1.17,1.227,162.64414375,-60.04273883333333,1500.0
WASP-140 b,2.44,1.44,60.38562416666666,-19.548913666666667,180.0
WASP-183 b,0.502,1.47,163.78897291666667,0.7371697777777777,328.4
TOI-824 b,0.0581,0.261,222.16666666666669,-56.41111111111111,63.71
HD 68988 b,1.97,1.2,124.59166666666667,61.46083333333333,60.8447
HD 68988 c,15.0,1.09,124.59166666666667,61.46083333333333,60.8447
KOI-1257 b,1.45,0.94,291.22499999999997,44.92722222222222,900.0
HAT-P-1 b,0.524,1.217,344.44518458333334,38.67509869444444,139.0
HD 219134 b,0.01491,0.14292,348.3207346666667,57.16835619444444,6.546
HD 219134 c,0.01372,0.1348,348.3207346666667,57.16835619444444,6.546
GJ 3090 b,0.01051,0.19,20.4375,-45.285555555555554,22.444
Kepler-91 b,0.66,1.4,285.6729079166667,44.11673325,1030.0
Kepler-91 b Trojan,0.025,0.26,285.6729079166667,44.11673325,1030.0
Kepler-1775 b,0.0406,0.325,286.40416666666664,38.73861111111111,657.023
HAT-P-62 b,0.761,1.073,74.50428624999999,48.30104358333333,348.815
Kepler-1808 b,0.0296,0.27,287.29166666666663,39.38333333333333,1022.01
TOI-1221 b,3.5,0.26,107.92083333333333,-64.49111111111111,138.411
HATS-50 b,0.39,1.13,300.42804083333334,-25.92241891666667,773.2
WASP-72 b,1.41,1.01,41.04004041666667,-29.830955166666666,340.0
WASP-144 b,0.44,0.85,320.7628945833334,-39.95173225,358.719
GJ 9404 b,0.03744,0.31,184.84583333333333,28.38277777777778,23.8839
Kepler-799 b,0.119,0.614,287.175,44.87861111111111,1509.084
Kepler-799 c,0.0256,0.248,287.175,44.87861111111111,1509.084
WASP-52 b,0.46,1.27,348.49482291666664,8.761269805555555,140.0
K2-263 b,0.04657,0.215,129.68237291666665,15.68062475,163.23
K2-340 b,0.0354,0.3,127.9375,19.07472222222222,738.136
TOI-1842 b,0.214,1.04,201.96249999999998,9.030555555555557,223.47
TOI-4406 b,0.3,1.0,18.05,-55.07472222222223,261.834
K2-380 b,0.0248,0.243,283.4333333333333,-25.461388888888887,249.303
TOI-1634 b,0.01545,0.1597,56.391666666666666,37.11222222222222,35.274
K2-331 b,0.0121,0.16,132.7375,13.170277777777777,211.43
K2-331 c,0.0247,0.243,132.7375,13.170277777777777,211.43
WASP-33 b,2.093,1.593,36.712742500000004,37.55048269444444,122.36
Kepler-411 c,0.08306,0.394,287.6056129166667,49.523253305555556,153.59
Kepler-411 b,0.08055,0.214,287.6056129166667,49.523253305555556,153.59
Kepler-411 d,0.04782,0.296,287.6056129166667,49.523253305555556,153.59
WASP-135 b,1.9,1.3,267.28497458333334,29.879094861111113,300.0
HD 164922 e,0.0331,0.288,270.6291666666667,26.310277777777777,22.0016
HD 164922 c,0.0409,0.327,270.6291666666667,26.310277777777777,22.0016
HD 164922 b,0.36497,1.19,270.6291666666667,26.310277777777777,22.0016
HD 164922 d,0.01259,0.163,270.6291666666667,26.310277777777777,22.0016
TOI-4184 b,0.0204,0.217,43.829166666666666,-78.58527777777778,69.3649
TOI-3693 b,1.02,1.124,15.654166666666669,51.303888888888885,176.8
HAT-P-2 b,8.74,0.951,245.15149124999996,41.04808583333333,118.0
LP 890-9 c,0.0796,0.122,64.12916666666666,-27.684166666666666,32.4298
LP 890-9 b,0.04153,0.118,64.12916666666666,-27.684166666666666,32.4298
Kepler-1728 b,0.0284,0.264,287.0958333333333,39.06083333333333,651.783
WTS-1 b,4.01,1.49,293.98504125,36.29633227777778,2481.4
HATS-20 b,0.273,0.776,198.1329245833333,-44.590555555555554,454.0
WASP-50 b,1.47,1.15,43.68805916666666,-9.101937222222222,230.0
HATS-35 b,1.222,1.464,296.68825416666664,-62.56555555555556,557.0
K2-407 c,0.00761,0.121,232.55416666666667,-22.993333333333332,218.376
K2-407 b,0.0069,0.114,232.55416666666667,-22.993333333333332,218.376
NGTS-13 b,4.84,1.142,176.24166666666667,-37.86027777777778,657.0
TOI-1130 c,0.974,1.5,286.375,-40.5625,58.36
TOI-1694 b,0.08212,0.485,97.75,66.36055555555555,124.68
TOI-1694 c,1.05,1.23,97.75,66.36055555555555,124.68
OGLE-2017-BLG-1806L b,0.01658,0.192,266.625,-23.727777777777778,6400.0
HAT-P-59 b,1.54,1.123,292.4586254166667,62.52921527777778,265.471
K2-395 c,0.036,0.303,70.44583333333334,16.674444444444447,286.727
K2-395 b,0.0228,0.232,70.44583333333334,16.674444444444447,286.727
K2-385 b,0.00939,0.137,12.6125,5.871388888888889,420.819
K2-402 b,0.0241,0.239,161.45000000000002,6.419444444444445,523.055
TOI-1408 b,1.69,1.5,313.5125,72.58055555555555,139.484
Kepler-108 b,0.308,0.585,294.55891249999996,46.06249444444444,313.0
Kepler-108 c,0.17,0.513,294.55891249999996,46.06249444444444,313.0
WASP-139 b,0.117,0.8,49.56226458333333,-40.30222222222223,230.0
HD 183579 b,0.06198,0.317,293.28581,-53.467627444444446,57.06
Qatar-10 b,0.736,1.543,284.4458333333333,69.57083333333333,539.0
NGTS-24 b,0.52,1.214,168.56249999999997,-36.09,683.062
Kepler-29 b,0.01573,0.227,298.3483416666666,47.49123225,851.9
Kepler-29 c,0.01416,0.209,298.3483416666666,47.49123225,851.9
TOI-2207 b,0.64,0.995,307.59583333333336,-43.1125,380.6
CoRoT-29 b,0.85,0.97,278.90208499999994,6.479632111111111,765.0
WASP-75 b,1.07,1.27,342.38569875,-9.324464611111111,260.0
KOI-1843.03,0.0014,0.054,285.01310416666666,40.22077736111111,134.833
XO-3 b,11.79,1.217,65.46960166666666,57.817192222222225,260.0
K2-376 b,0.0115,0.155,132.72083333333333,25.03805555555556,161.61
EPIC 204221263 b,0.0378,0.138,240.03357625,-22.810742444444443,193.7
EPIC 204221263 c,0.031,0.216,240.03357625,-22.810742444444443,193.7
Kepler-77 b,0.43,0.96,289.60795875,44.345436472222225,570.0
HIP 113103 b,0.0126,0.163,343.5708333333333,-42.98972222222222,46.2122
HIP 113103 c,0.02,0.214,343.5708333333333,-42.98972222222222,46.2122
WASP-89 b,5.9,1.04,313.89995541666667,-17.02887563888889,293.4
TOI-2796 b,0.44,1.54,84.15416666666665,0.8963888888888889,350.343
K2-337 b,0.0232,0.234,127.7625,16.900555555555552,421.636
Kepler-1857 b,0.0142,0.175,296.45416666666665,39.59861111111111,853.275
KMT-2016-BLG-1105L b,0.0073,0.118,266.4458333333333,-25.73361111111111,5080.0
K2-352 c,0.0137,0.171,140.44583333333333,18.46972222222222,176.051
K2-352 d,0.0176,0.199,140.44583333333333,18.46972222222222,176.051
K2-352 b,0.00771,0.122,140.44583333333333,18.46972222222222,176.051
TOI-1136 b,0.0134,0.17,192.18333333333334,64.85527777777777,84.5362
TOI-1136 g,0.0218,0.226,192.18333333333334,64.85527777777777,84.5362
TOI-1136 e,0.0235,0.235,192.18333333333334,64.85527777777777,84.5362
TOI-1136 d,0.0609,0.413,192.18333333333334,64.85527777777777,84.5362
TOI-1136 f,0.0451,0.346,192.18333333333334,64.85527777777777,84.5362
TOI-1136 c,0.0272,0.257,192.18333333333334,64.85527777777777,84.5362
KOI-55 b,0.0014,0.068,296.35614416666664,41.092745,1180.0
KOI-55 c,0.0021,0.078,296.35614416666664,41.092745,1180.0
Kepler-1801 c,0.0277,0.362,295.1625,39.20138888888889,839.332
Kepler-1801 b,0.0245,0.242,295.1625,39.20138888888889,839.332
BD+20 594 b,0.05129,0.1989,53.650956666666666,20.59924158333333,173.0
HD 11505 b,8.33652,1.12,28.275,-0.6716666666666666,38.9679
Kepler-5 b,2.114,1.431,299.407035,44.035052638888885,923.446
TOI-4138 b,0.67,1.49,152.53333333333333,72.71027777777778,507.0
Gliese 436 b,0.07992,0.361,175.54622166666664,26.706571666666665,9.748
KELT-15 b,0.91,1.443,117.41500791666667,-51.87956275,291.0
TOI-1259 A b,0.441,1.022,282.1,79.25611111111111,118.11
WASP-129 b,1.0,0.93,176.29898375,-41.93604936111112,246.0
HD 80653 b,0.01762,0.144,140.33923291666667,14.367929444444444,109.86
KOI-188 b,0.25,0.978,290.3580029166667,40.56773747222223,650.0
TOI-277 b,0.0236,0.236,19.074999999999996,-19.046666666666667,64.6692
KMT-2019-BLG-0414L b,4.57,1.15,268.8541666666667,-20.104444444444447,4410.0
Ross 458 C,12.5,1.1,195.19583333333333,12.375833333333334,114.0
K2-34 b,1.78,1.35,127.57878875000002,22.23591488888889,377.0
TOI-5803 b,0.0338,0.292,327.25,6.2780555555555555,84.0126
TOI-4562 b,2.3,1.118,112.00833333333334,-62.48222222222223,339.605
Kepler-1994 b,0.00027,0.056,297.15000000000003,46.29694444444444,241.991
Kepler-10 b,0.01019,0.133962,285.6794216666667,50.24130575,173.0
Kepler-10 c,0.02319,0.214156,285.6794216666667,50.24130575,173.0
WASP-44 b,0.87,1.1,3.9032058333333333,-10.06186488888889,368.31
AU Mic b,0.18,0.375,311.2897179166667,-30.65909952777778,9.79
TOI-4137 b,1.01,1.211,77.61250000000001,70.39111111111112,345.9
HIP 9618 b,0.03146,0.348,30.90416666666666,21.281388888888888,67.5478
HIP 9618 c,0.05758,0.298,30.90416666666666,21.281388888888888,67.5478
CoRoT-14 b,7.6,1.09,103.42420249999999,-4.463977,1340.0
HAT-P-32 b,0.941,2.037,31.042825,46.68783611111111,283.0
Wendelstein-1 b,0.592,1.031,299.05,17.57,307.98
TOI-2236 b,1.58,1.282,20.166666666666664,-85.02,352.5
K2-389 b,0.017,0.195,355.62916666666666,-8.28638888888889,259.208
K2-389 c,0.0152,0.182,355.62916666666666,-8.28638888888889,259.208
Kepler-589 b,0.0182,0.203,280.64166666666665,47.75194444444445,612.803
Kepler-589 c,0.00455,0.1,280.64166666666665,47.75194444444445,612.803
KELT-11 b,0.195,1.37,161.70725041666668,-8.60097375,98.0
Kepler-1843 b,0.0245,0.242,292.8833333333333,41.27916666666667,784.625
Kepler-1776 b,0.023,0.233,291.53333333333336,47.0425,690.336
Kepler-1715 b,0.0504,0.369,293.9291666666667,41.60277777777778,522.605
K2-365 b,0.0276,0.259,238.82083333333333,-20.973055555555558,187.222
TOI-712 b,0.0176,0.1828,92.9375,-64.17416666666666,58.62
TOI-712 c,0.0274,0.241,92.9375,-64.17416666666666,58.62
TOI-712 d,0.0236,0.22072,92.9375,-64.17416666666666,58.62
KMT-2021-BLG-0119L b,5.52,1.14,274.0,-28.25611111111111,3130.0
